,Unnamed: 0,question_text,processed_question,cluster
32703,32703,지원자분께서 입사 후에 근무를 하시면서 정작 본인이 지원했던 분야가 지원자분과는 잘 맞지 않는다는 사실을 깨닫는다면 어떻게 하실 생각이신지 궁금합니다,원자 입사 후 근무 정작 본인 지원 분야 원자 사실 생각 신지,4
32704,32704,시험 기간 시간이 촉박할 때 어떻게 시간 관리를 하셨나요 지원자님의 시간 관리법 궁금한데요,시험 기간 시간 때 시간 관리 원자 시간 관리 법,4
32705,32705,지금까지 살아오시면서 가장 힘들었던 경험은 무엇이었습니까 그것을 어떻게 극복하셨는지도 말씀해 주세요,지금 가장 경험 무엇 그것 극복 말씀,1
32706,32706,만약 면접자님께서 지금 지원하신 직무가 아닌 다른 부서에 배치가 된다면 어떻게 받아들이시겠습니까,만약 면접 자 지금 지원 직무 다른 부서 배치,0
32707,32707,회사에 들어와서 선배를 만나게 된다면 이 때 어떤 모습의 선배를 만나고 싶으신지 그 이유는 무엇인지 궁금합니다,회사 선배 이 때 모습 선배 신지 그 이유 무엇,4
32708,32708,지원자님만 갖고 있는 상위 일 퍼센트 능력이 있다고 한다면 그것을 한번 소개해 주세요,원자 상위 일 퍼센트 능력 그것 한번 소개,1
32709,32709,휴식을 취할 때 주로 어떤 일들을 하시는지 궁금합니다 그리고 왜 그 일을 하시는지 그 이유도 함께 얘기해 주세요,휴식 취할 때 주로 일 왜 그 일 그 이유 얘기,1
32710,32710,일을 하면서 제일 어려울 것으로 예상되는 것이 무엇인지 말씀해 주시고 그것을 어떻게 대처하실지도 함께 얘기해 주세요,일 제일 것 예상 것 무엇 말씀 주시 그것 대처 얘기,1
32711,32711,만약에 저희 회사에서 일을 하게 되었을 때 그 팀이 코드 리뷰에 대해 보수적이고 페어를 완강하게 거부하는 곳이라면 어 본인은 어떻게 대처하실 것인지 말씀해 보세요,만약 저희 회사 일 때 그 팀 코드 리뷰 대해 보수 페어 완강 거부 곳 라면 본인 대처 것 말씀,4
32712,32712,우리 회사에 입사를 했더니 업무 내용이나 강도가 예상하신 것과 전혀 다를 수도 있는데요 어 그렇게 된다면 어떻게 대처하실 건가요,우리 회사 입사 업무 내용 강도 예상 것 전혀 수도 대처 건가,4
32713,32713,최근 고령화 사회로 가면서 치매로 인한 문제가 많이 대두되고 있습니다 이에 대해 건보공단이 하는 일과 앞으로 개선할 방안에 대해 말씀 부탁드립니다,최근 고령화 사회 가면 치매 문제 대두 이 대해 건보 공단 일과 앞 개선 방안 대해 말씀,1
32714,32714,본인이 직접 해외 출장 장소를 선택할 수 있다면 꼭 한번 가서 일해 보고 싶은 나라 어떤 나라일까요 이야기해 주시기 바랍니다,본인 직접 해외 출장 장소 선택 수 꼭 한번 일해 보고 나라 나라 요 이야기 시기,4
32715,32715,시험 기간이나 시간이 촉박한 상황에서 지원자 분께서는 어떻게 시간 관리를 하셨는지 궁금합니다 지원자분 본인의 시간 관리법을 이야기해 주세요,시험 기간 시간 상황 지원 분 시간 관리 원자 본인 시간 관리 법 이야기,4
32716,32716,면접자님께선 시간이 남을 때 무슨 일을 하시나요 그 일을 하는 이유가 무엇인지 자세하게 말씀 부탁드립니다,면접 자 시간 남 때 무슨 일 그 일 이유 무엇 말씀,1
32717,32717,비아이티 동료와 효과적으로 의사소통하려면 어떻게 해야 효과적일지 말씀해 주시겠습니까,비아이 티 동료 효과 의사소통 효과 일지 말씀,1
32718,32718,지원자분께서 만약 타 부서와 갈등 상황이 발생했다고 한다면 어떻게 해결하고 싶으신지 궁금합니다 상황을 가정하고 이야기해 주세요,원자 만약 타 부서 갈등 상황 발생 해결 신지 상황 가정 이야기,0
32719,32719,지원자님의 핸드폰은 무엇인가요 요즘 아이패드 맷북 에어팟 제트플립 등과 같이 시장에서 관심을 받는 제품들의 특징은 무엇인지 간단하게 말씀해 주세요,원자 핸드폰 무엇 요즘 아이패드 맷북 에어팟 제트 플립 등 시장 관심 제품 특징 무엇 말씀,1
32720,32720,혹시 개인적이나 따로 팀을 꾸려서 현재 개발하고 있는 프로젝트가 있으세요 만약에 있으시다면 무엇인지 같이 알려주시겠어요,혹시 개인 팀 현재 개발 프로젝트 만약 무엇,1
32721,32721,일을 하다가 만약 상사에게 어려운 지시를 받으면 어떻게 하실 건가요 이유도 함께 말씀해 주시기 바랍니다,일 만약 상사 지시 건가 이유 말씀 시기,4
32722,32722,만약 입사 후에 지원자님께서 지금 지원하신 이 직무가 아닌 다른 부서로 발령이 난다면 어떻게 하시겠습니까 그래도 괜찮으신가요,만약 입사 후 원자 지금 지원 이 직무 다른 부서 발령 가요,0
32723,32723,본인만의 스트레스 해소 방법이 있다면 왜 그런 방법으로 스트레스를 해소하셨는지도 함께 얘기해 주시겠어요,본인 스트레스 해소 방법 왜 방법 스트레스 해소 얘기,5
32724,32724,면접자님께서 현재 스터디를 따로 하고 계신 것이 있습니까 있다면 어떤 분야인지 왜 하고 계신지 설명 부탁드립니다,면접 자 현재 스터디 것 분야 왜 설명,1
32725,32725,지원자님께서 최근에 재미있게 하고 있는 일이 있으십니까 있다면 그것이 무슨 일이고 또 그 일이 왜 재미있는지도 함께 설명해 주시기 바랍니다,원자 최근 그것 무슨 일이 또 그 왜 설명 시기,1
32726,32726,여러 사람들과 함께 일을 하다 보면 구성원들과 갈등이 생길 일이 발생하는데요 이럴 때 어떻게 해결하십니까,여러 사람 일 구성원 갈등 발생 때 해결,0
32727,32727,지원자님께서 입사 후에 기존에 원하던 일을 못 하게 되었을 경우 어떻게 하실 건가요 그렇게 하실 이유도 말씀해 주십시오,원자 입사 후 기존 일 못 경우 건가 이유 말씀 시오,4
32728,32728,직무 수행 시 난관에 봉착했다면 어떻게 해결하실 겁니까 지원자님의 해결법과 이유를 제시해 주세요,직무 수행 시 난관 봉착 해결 겁 원자 해결 법 이유 제시,0
32729,32729,면접자님에게 있어서 삼 년 내에 주요 성장 계획이나 목표가 있다면 그것이 무엇인지 말씀해 주세요,면접 자 삼 년 내 주요 성장 계획 목표 그것 무엇 말씀,1
32730,32730,최근 고령화 사회로 가면서 치매로 인한 문제가 많이 대두되고 있습니다 이에 대해 건보공단이 하는 일과 앞으로 개선할 방안에 대해 말씀해 주시기 바랍니다,최근 고령화 사회 가면 치매 문제 대두 이 대해 건보 공단 일과 앞 개선 방안 대해 말씀 시기,1
32731,32731,근무를 하다 보면 상사와 의견 차이가 생길 수 있습니다 면접자님께서는 이 부분에 대해 어떻게 대처해 나가겠습니까,근무 상사 의견 차이 수 면접 자 이 부분 대해 대처,4
32732,32732,지금까지 여러 대외 활동을 해 보셨을 텐데 대외 활동에서 무엇을 배웠고 어떤 자세로 임했는지도 말씀해 주십시오,지금 여러 대외 활동 해 대외 활동 무엇 자세 임 말씀 시오,1
32733,32733,어떤 문제에 부딪쳤을 경우 혼자 해결하는 편이신가요 아니면 여러 사람들에게 이야기를 해서 함께 해결하시는 편인가요,문제 경우 혼자 해결 편 가요 여러 사람 이야기 해결 편,0
32734,32734,에스에스디 구동 원리에 대해서 설명하고 어 셀에 대해 셀에 데이터를 저장하는 방법을 설명해 주시기 바랍니다,에스에스디 구동 원리 대해 설명 셀 대해 셀 데이터 저장 방법 설명 시기,1
32735,32735,버전 관리 시스템 중에 무엇을 사용해 보셨나요,버전 관리 시스템 중 무엇 사용,1
32736,32736,지원자께서는 네트워크에 관한 공부를 하셨습니다 이 네트워크에 관련된 이론 한 가지를 선택해서 저희에게 자세히 설명해 주실 수 있으십니까,지원 네트워크 관 공부 이 네트워크 관련 이론 가지 선택 저희 설명 수,1
32737,32737,협업을 할 일이 많이 생길 수도 있는데 이전 직장에서나 대학에서 협업을 할 때 어려운 점은 없으셨습니까,협업 수도 이전 직장 대학 협업 때 점,1
32738,32738,지원자님께서 입사 후 기존에 원하던 일을 못 하게 되었을 경우 어떻게 하실 겁니까 그렇게 하실 이유도 말씀해 주십시오,원자 입사 후 기존 일 못 경우 겁 이유 말씀 시오,4
32739,32739,티씨피와 유디피의 차이를 설명해 주시겠습니까,티 피 유디피 차이 설명,1
32740,32740,면접자님께선 이전 직장에서 퇴사하신 후 퇴사한 것을 후회하신 적이 있나요 있다면 이유에 대해 말씀 부탁드립니다,면접 자 이전 직장 퇴사 후 퇴사 것 후회 적 이유 대해 말씀,1
32741,32741,협업을 할 때 사회성이 좋은 편이신지 궁금한데요 또 사회성을 키우기 위해서 어떠한 노력을 하셨습니까,협업 때 사회 편이 신지 또 사회 위해 노력,6
32742,32742,혹시 매일 공부하고 있는 분야가 따로 있으십니까 있다면 그걸 왜 공부하는지 함께 이야기 부탁드리겠습니다,혹시 매일 공부 분야 왜 공부 이야기,3
32743,32743,지원자분께서 역사 속에서 가장 존경하는 인물이 있다면 그 인물에 대해 이야기 해 주시고 그 인물을 가장 존경하는 이유에 대해서도 함께 이야기해 주세요,원자 역사 속 가장 존경 인물 그 인물 대해 이야기 해 주시 그 인물 가장 존경 이유 대해 서도 이야기,1
32744,32744,일을 하게 되면 자료를 문서화 할 일이 많이 있습니다 문서화 작업이 왜 필요하다고 생각하시는지 말씀해 주십시오,일 자료 문서 문서 작업 왜 생각 말씀 시오,2
32745,32745,자 이제 면접자가 이제 합격해서 입사 후에 이 업무를 하다 보면 각종 쿼리가 들어올 텐데 어 어떻게 해야 효과적으로 저장하고 또 놓치지 않고 실수하지 않을 방법이 무엇이 있을까요,자 이제 면접 이제 합격 입사 후 이 업무 각종 쿼리 효과 저장 또 실수 방법 무엇,4
32746,32746,창의성과 팀워크 중 더 중요한 것은 무엇이라고 생각하시나요 근거도 함께 들어서 말씀해 주시기 바랍니다,창의성 팀워크 중 더 것 무엇 생각 근거 말씀 시기,2
32747,32747,지원자께서는 다룰 수 있는 프로그램이 있으신가요 그렇다면 그 프로그램을 어느 수준으로 사용할 수 있는지 말씀해 주세요,지원 수 프로그램 가요 그 프로그램 수준 사용 수 말씀,1
32748,32748,근무를 하다 보면 상사와 문제가 생길 수 있습니다 면접자님께선 어떻게 해결해 나가시겠습니까,근무 상사 문제 수 면접 자 해결,0
32749,32749,만약 지원자분께서 일을 하시던 도중에 팀원분과 불화가 생긴다고 한다면 어떻게 해결하고 싶으신지 궁금합니다 그 해결법과 이유를 이야기 해 주세요,만약 원자 일 도중 팀 분과 불화 해결 신지 그 해결 법 이유 이야기 해,0
32750,32750,만약 지원자님의 직무에 맞지 않는 일을 하게 된다면 그때 어떻게 대처하시겠습니까 그래도 괜찮으신가요,만약 원자 직무 일 그때 대처 가요,0
32751,32751,업무 중 스케줄에 없던 일이 생길 때가 많이 있습니다 혹시 그런 상황이 생기게 된다면 어떻게 대처하실 건가요,업무 중 스케줄 때 혹시 상황 생기 대처 건가,4
32752,32752,우버 택시와 관련한 논란이 있었던 걸 기억하실 겁니다 지원자님은 찬반양론에 어떤 생각을 갖고 계신가요,우버 택시 관련 논란 걸 기억 원자 찬 양론 생각,2
32753,32753,면접자님께서는 본인이 현재 가지고 있는 위치보다 어려운 목표를 달성한 적 있으십니까 있으시다면 그 경험을 자세하게 설명해 주시기 바랍니다,면접 자 본인 현재 가지 위치 목표 달성 적 그 경험 설명 시기,1
32754,32754,시간이 촉박한 상황이 생기면 어떻게 시간 관리를 하시나요 면접자님의 시간 관리법이 궁금한데요,시간 상황 생기 시간 관리 면접 자 시간 관리 법,4
32755,32755,지원자님께서는 추후에 어떤 프로그램을 개발하고 싶으신가요,원자 추후 프로그램 개발 가요,1
32756,32756,만약 면접자님께서 하고 싶은 업무 외에 다른 직무를 맡게 된다면 어떻게 하실지 궁금합니다 그래도 괜찮으실까요,만약 면접 자 업무 외 다른 직무 요,0
32757,32757,지금부터 삼 년 뒤까지 삼 년 내에 주요 성장 계획이나 목표가 있다면 그것이 무엇인지 궁금합니다,지금 삼 년 뒤 삼 년 내 주요 성장 계획 목표 그것 무엇,1
32758,32758,가장 자신 있는 프로그래밍 언어는 무엇인가요 그 언어의 장점과 단점은 무엇인지 자세하게 설명해 주세요,가장 자신 프로그래밍 언어 무엇 그 언어 장점 단점 무엇 설명,1
